M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
1.2 5.703957 4537.0 0.6262069670579327 3.4711033699356304 3.3325175312381674 0.0 6.448241347974252 -0.5552552820901174 0.0 0.0 0.4483310336993563 0.0
1.2 5.738317 4538.0 0.6019363691194206 3.4960636308805793 3.2383709288299145 0.0 6.460438178528348 -0.5188109167671889 0.0 0.0 0.4486 0.0
1.2 5.769327 4538.0 0.579633118344083 3.518366881655917 3.157215914204291 0.0 6.470946752662367 -0.4861126968651571 0.0 0.0 0.44877366881655917 0.0
1.2 5.797516 4537.0 0.5595487386177045 3.5384512613822956 3.0849559635766544 0.0 6.480380504552918 -0.4564682340647862 0.0 0.0 0.4489690252276459 0.0
1.2 5.823296 4537.0 0.5413595130279862 3.5566404869720136 3.0202863929923542 0.0 6.4893202434860076 -0.4294769133694605 0.0 0.0 0.4491264048697201 0.0
1.2 5.846997 4536.0 0.5237936085219708 3.573206391478029 2.9628189081225034 0.0 6.497603195739015 -0.4047589880159788 0.0 0.0 0.4492520639147803 0.0
1.2 5.868886 4535.36362296411 0.5086362296410939 3.5887273933230155 2.9106359348515003 0.0 6.505181885179453 -0.3820270837939424 0.0 0.0 0.44936363770358906 0.0
1.2 5.889182 4535.0 0.4937085995446866 3.6026622604097818 2.8634966585885286 0.0 6.512145700227657 -0.36092912535800814 0.0 0.0 0.4494629140045531 0.0
1.2 5.908067 4534.0 0.4803794642857144 3.6161339285714287 2.820084821428572 0.0 6.518566964285714 -0.3414611607142859 0.0 0.0 0.4495513392857143 0.0
1.2 5.925695 4533.0 0.4679835132769186 3.628714838050773 2.7806488911584477 0.0 6.524508243361541 -0.32324675372045525 0.0 0.0 0.4496301648672308 0.0
1.2 5.942195 4532.991267646631 0.45595633823315423 3.640043661766846 2.7438690146994626 0.0 6.530026197060108 -0.30633800029107894 0.0 0.0 0.4497008732353369 0.0
1.2 5.95768 4532.0 0.4446994261640156 3.650670516452386 2.7100982784920467 0.0 6.535520229534394 -0.29041619089126197 0.0 0.0 0.44986300573835986 0.0
1.2 5.972245 4530.8131836291195 0.434318652662079 3.660868163708801 2.6793955088735966 -7.472654835204513e-05 6.54074726548352 -0.27556588917059044 0.0 0.0 0.44991868163708804 0.0
1.2 5.985973 4530.0 0.425190365977144 3.6704477072182846 2.649933024736003 -0.0004 6.5450857804137135 -0.2615665123680016 0.0 0.0 0.45 0.0
1.2 5.998937 4529.382142599147 0.41582142599147603 3.6791785740085237 2.6230821353752805 -0.0004 6.549471429603409 -0.2483882106479812 0.0 0.0 0.45006178574008526 0.0
1.2 6.011202 4528.996973845378 0.4069697384537793 3.6880272353915986 2.5969152676705822 -0.0004 6.554012104618488 -0.23585763383529107 6.052309244132217e-07 0.00024675264788327045 0.4501003026154622 6.860292528223868e-07
1.2 6.022824 4528.159593630665 0.3985959363066502 3.695563657324015 2.5734686216586202 -0.0004 6.5573616254773395 -0.2241343108293102 0.000168081273866997 0.06852673535557467 0.4501840406369335 0.0001905201239282411
1.2 6.033854 4526.866120807297 0.3906612080729731 3.703338791927027 2.551251382604325 -0.0009 6.561535516770811 -0.2129123033828921 0.0015811463046756444 0.15166882137470192 0.45021338791927024 0.0013582587086116002
1.2 6.044336 4526.113265819148 0.3831326581914813 3.7108673418085187 2.5301714429361475 -0.0009 6.564546936723408 -0.20229704804998858 0.003162141779788935 0.19141956474897892 0.45028867341808515 0.0024506512964160695
1.2 6.05431 4525.795327504658 0.37597663752329097 3.7170233624767093 2.510134585065215 -0.0009818689981367212 6.567614017486026 -0.1921468252830732 0.005773082986957049 0.23391559409488205 0.4503 0.004073815250107441
1.2 6.063814 4524.7169541258145 0.36916954125814105 3.723830458741859 2.491357761396981 -0.0013 6.5711321834967436 -0.18245244399914173 0.009556752308022411 0.27375976526157414 0.45032830458741857 0.006170702282974198
1.2 6.072875 4524.068489229227 0.36268489229227835 3.7303151077077215 2.4738492091891517 -0.0013 6.573726043083089 -0.17317939597795803 0.013123309239246907 0.3043673083804462 0.4503931510770772 0.008083025263007115
1.2 6.081531 4523.949846614825 0.35649846614824876 3.735501533851751 2.4566458586002717 -0.0013200613540700486 6.576250766925876 -0.16427779125347824 0.01746611971177839 0.33393592066775973 0.45039498466148253 0.010306539915816428
1.2 6.089803 4523.359706071199 0.35059706071199287 3.7414029392880073 2.440712063922381 -0.0015561175715202839 6.579201469644004 -0.1557797674252698 0.02177414568024518 0.35671534565170737 0.45033597060711994 0.012383834629378499
1.2 6.097715 4522.591284534321 0.34495642267160376 3.7470435773283963 2.42568669894617 -0.0017 6.581817430931359 -0.1476163771005415 0.0244 0.3697825690686415 0.45034087154656793 0.01365
1.2 6.105296 4521.756168669558 0.3395616866955843 3.7521944819739743 2.4116603854085192 -0.0018219156652207872 6.5839753253217665 -0.13974006257555302 0.026253118111355965 0.37635383630804203 0.4503756168669559 0.014508286283154342
1.2 6.112558 4521.239778141222 0.3343977814122164 3.756841996729005 2.3982342316717626 -0.0020801109293891815 6.5860408874351135 -0.1322007608618359 0.030177686126715557 0.3927750551091519 0.45032397781412214 0.01632598094289984
1.2 6.119523 4521.0 0.3294503264263412 3.7615496735736587 2.385370848708487 -0.0024039738858927053 6.588019869429464 -0.12497747658245813 0.034039738858927054 0.4077940533636106 0.4503 0.018087882486517177
1.2 6.126209 4520.541548496881 0.32470774248440165 3.766292257515598 2.3725816789563248 -0.0026 6.589916903006239 -0.11800745887691447 0.036 0.41384556154282476 0.4503 0.01897
1.2 6.132634 4519.815634948709 0.32015634948708865 3.7706592854616203 2.360390873717722 -0.0026921825256455674 6.591921825256456 -0.1112713972408912 0.03747492041032908 0.4172091262822784 0.45028156349487086 0.019615277679518973
1.2 6.138808 4519.3788468341 0.3157884683409975 3.7745903784931025 2.349471170852494 -0.002910576582950126 6.594105765829501 -0.10480693314467628 0.040969225327202013 0.4281288291475063 0.45023788468341 0.02114403608065088
1.2 6.144749 4518.917243327213 0.3115862166360682 3.778413783363932 2.338924163253777 -0.003133102669114541 6.596165513345573 -0.09858760062138099 0.04467032904956946 0.43957788447959384 0.45019172433272137 0.022752200254201466
1.2 6.150465 4518.110012710069 0.30755006355034636 3.7824499364496535 2.3284301652309005 -0.0034559949159722924 6.597779974579861 -0.0926140940545126 0.05120889704843892 0.4588706962293445 0.45011100127100695 0.025504856658663793
1.2 6.15597 4517.666878127863 0.30366878127863545 3.7863312187213647 2.318338831324452 -0.0036332487488545816 6.599332487488546 -0.08680317191795318 0.0550314724748008 0.4684622471276519 0.4500333756255727 0.027105888489462153
1.2 6.161278 4517.292732783534 0.299927327835342 3.790072672164658 2.3086110523718895 -0.0037829068865863195 6.600829068865863 -0.08119099175301302 0.05832395150489903 0.4762818848241352 0.44995854655670686 0.02848274335659414
1.2 6.166395 4517.0 0.29632217690901436 3.793677823090986 2.2993732245816347 -0.0039677823090985605 6.602271129236395 -0.07576970890170187 0.0609 0.4820339755308678 0.4499 0.02955864435381803
1.2 6.171331 4517.0 0.29285149767965096 3.7971485023203493 2.2910435944311627 -0.004314850232034903 6.60365940092814 -0.07049427647306948 0.0609 0.48015980874701153 0.4499 0.0295517029953593
1.2 6.176097 4516.500632111251 0.2895031605562577 3.799997471554994 2.28250821744627 -0.0044 6.604998735777497 -0.06540480404551173 0.06529443742098641 0.49013678887484274 0.4498001264222503 0.03135271807838193
1.2 6.180699 4515.925280737115 0.28632752663403427 3.8027471926288507 2.2742067376907578 -0.004459775410308061 6.6062988770515405 -0.06049415490930088 0.07036500143967718 0.5018104520587383 0.449685056147423 0.03342450619061317
1.2 6.185145 4515.6052404261445 0.2834471638353007 3.8059475957385547 2.266525770227468 -0.004715807659084382 6.607579038295422 -0.055757558306938924 0.07321336020731375 0.5069951050964587 0.4496210480852289 0.03455744889144839
1.2 6.189445 4515.295709761013 0.28066138784912165 3.809042902389865 2.259097034264324 -0.004963432191189188 6.6088171609559465 -0.051176504463000025 0.07596818312697971 0.5120095018715811 0.4495591419522027 0.03565318744601216
1.2 6.193603 4515.0 0.2779588748149361 3.812032900148051 2.251909524592859 -0.005204112518506396 6.610016450074026 -0.04674571475571557 0.0786 0.516779437407468 0.4495 0.03669991774962988
1.2 6.197628 4515.0 0.27464829741733854 3.814681362066129 2.2446262543181446 -0.005535170258266151 6.611340681033065 -0.04237575259088681 0.0786 0.5151241487086693 0.4495 0.03669329659483468
1.2 6.20152 4514.821903594 0.2717533251580038 3.817246674841996 2.2377942646920097 -0.005771238562399782 6.612356192811999 -0.03816970097160622 0.08016724837279521 0.5170961135741914 0.4494465710782002 0.037311556456938094
1.2 6.205294 4514.4658994434485 0.2692612961041409 3.819738703895859 2.2313861899820764 -0.005913640222620521 6.613068201113102 -0.034111253655315144 0.08330008489765148 0.5226853787378555 0.4493397698330346 0.03855401094236405
1.2 6.208946 4514.121403641166 0.2668498254881613 3.8221501745118385 2.225185265540986 -0.006051438543533642 6.613757192717668 -0.030184001509291215 0.08633164795774012 0.5280939628336955 0.44923642109234974 0.03975630129233102
1.2 6.212489 4513.7555266579975 0.2642886866059818 3.8244668400520156 2.2190884265279585 -0.0062222366710013 6.614733420026008 -0.026330819245773754 0.08957581274382313 0.5336426527958388 0.4491266579973992 0.041018543563068915
1.2 6.215923 4513.383398352839 0.2616837884698741 3.826699609882965 2.2131343736454263 -0.006408300823580422 6.615849804941482 -0.022572323363675473 0.09288775465973151 0.5391873645426967 0.44901501950585176 0.0422949436497617
1.2 6.219254 4513.022431729519 0.2591570221066317 3.828865409622887 2.207358907672301 -0.0065887841352405925 6.616932704811443 -0.018926560468140025 0.09610035760728255 0.5445657672301697 0.4489067295188557 0.04353305916775047
1.2 6.222488 4513.0 0.2569288402326375 3.8310711597673626 2.2018221005815937 -0.006703557988368126 6.617776684912761 -0.015412033869311998 0.09857827574409878 0.548136187136504 0.4488223315087239 0.04448765395141987
1.2 6.225625 4513.0 0.2547824153267191 3.833217584673281 2.1964560383167977 -0.006810879233664045 6.618581594252481 -0.012004584331166567 0.100939343140609 0.5514899760520015 0.44874184057475197 0.045397201505302784
1.2 6.228672 4513.0 0.2526975709887099 3.8353024290112905 2.1912439274717745 -0.006915121450564506 6.619363410879234 -0.00869489394457695 0.10323267191241912 0.5547475453301408 0.4486636589120766 0.04628065429353419
1.2 6.23163 4512.9588082901555 0.2506704663212435 3.8373295336787567 2.186217357512953 -0.007037072538860108 6.620123575129534 -0.0054768652849740435 0.10546660621761661 0.5578737046632125 0.44858764248704663 0.047137992227979285
1.2 6.234507 4512.710362694301 0.2486829015544043 3.839317098445596 2.1814968911917103 -0.007260673575129515 6.620868911917099 -0.0023216062176168537 0.1076777720207252 0.5607308290155438 0.44851310880829015 0.04797028497409319
1.2 6.237302 4512.468998272884 0.2467519861830746 3.8412480138169256 2.176910967184802 -0.00747790155440411 6.621593005181348 0.0007437219343691013 0.10982591537132953 0.5635065198618303 0.44844069948186527 0.048778855785837516
1.2 6.24002 4512.234283246978 0.2448742659758203 3.84312573402418 2.1724513816925732 -0.007689145077720217 6.622297150259068 0.003724602763385279 0.11191487910189993 0.5662057426597583 0.44837028497409326 0.04956515112262525
1.2 6.250178 4511.0 0.2378585858585857 3.8491616161616165 2.1556363636363636 -0.008318181818181836 6.6250606060606065 0.014946464646464893 0.11417777777777796 0.5658161616161618 0.4482919191919192 0.050396868686868754
1.2 6.259319 4511.0 0.23208775252525263 3.8557568542568545 2.140797077922078 -0.009060146103896091 6.62753382034632 0.025004202741702584 0.12143253968253957 0.5746372925685425 0.4479621572871573 0.053125648448773405
1.2 6.269532 4510.221029452244 0.22476823561794665 3.8624527938342967 2.12397853014038 -0.009901073492981003 6.63033691164327 0.0363255436278557 0.12973283787503437 0.5840897054775668 0.44758841178089737 0.056195023396641876
1.2 6.280296 4509.0 0.21735925334398068 3.869549211419445 2.106535436214813 -0.010673228189259351 6.6332746057097225 0.04832519464963093 0.14130551008185288 0.5979238171291676 0.4469633859053703 0.060474743461768884
1.2 6.289723 4508.9686749303355 0.21078072451234728 3.8752192754876527 2.0914987988853655 -0.011428192562698208 6.636093975208994 0.0588665033150767 0.1495787931200156 0.6063568655712503 0.4465843374651677 0.06349992697223031
1.2 6.299337 4508.044873642741 0.20431411549918294 3.881685884500817 2.0767179782838467 -0.012259613721533622 6.638865379071779 0.06967497837993708 0.15780062457961025 0.6139320361295285 0.4461224368213702 0.06644685307965806
1.2 6.309952 4507.9880395215805 0.19692823712948512 3.8890717628705147 2.059820592823713 -0.012810764430577232 6.641035881435258 0.0817315652626106 0.16710644825793042 0.6221897035881436 0.4455928237129485 0.06979767550702032
1.2 6.319012 4507.045761830474 0.19127457098283945 3.8947254290171607 2.0456864274570985 -0.013658814352574083 6.643862714508581 0.09209661986479435 0.17549271970878816 0.6292567862714508 0.44502745709828395 0.07276585023400929
1.2 6.329247 4507.0 0.18411872741870772 3.9018812725812926 2.0302544158972307 -0.014977950622239994 6.645966077880369 0.10370834002408612 0.1845507426736246 0.6363829686872737 0.4445084805299077 0.075977081493376
1.2 6.339183 4506.066520118513 0.1774656408295897 3.9085343591704103 2.015064321896205 -0.015840131893338466 6.648800439644462 0.11519510656599491 0.19300797094523592 0.6421942272770718 0.4439399120711077 0.07891445283379539
1.2 6.349149 4506.0 0.1711923358045319 3.914807664195468 2.0004487835439075 -0.01677114962932022 6.651903832097735 0.12664738435835826 0.2021179074866866 0.6486980474052416 0.4433192335804532 0.0821109470606661
1.2 6.359221 4505.001533742331 0.16401073619631926 3.920990797546012 1.9850230061349698 -0.01769861963190181 6.653996932515337 0.13828266871165606 0.21128634969325122 0.6545912576687114 0.4426010736196319 0.08525532208588947
1.2 6.368995 4505.0 0.15759318695747307 3.927406813042527 1.9707626376832736 -0.018981362608505387 6.656135604347509 0.14961870304179758 0.21756443941935966 0.6570203515938435 0.4421016923189146 0.08739560434750898
1.2 6.380304 4505.0 0.15103288409703533 3.9349588948787058 1.9550822102425884 -0.02049177897574117 6.6589835579514824 0.16282847708894815 0.22882765498652227 0.6642482075471694 0.44120575471698115 0.09127500808625316
