M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.4 5.703957 3669.636257763975 -0.05363742236024844 3.3056374223602485 2.328542701863354 0.0 6.1394549689441 -0.5545803571428571 0.0 0.0 0.4434363742236025 0.0
0.4 5.738317 3665.3414195015635 -0.08658580498436484 3.3369272244859283 2.2461940680375245 0.0 6.154292902492182 -0.5093774471714202 0.0 0.0 0.4440317160996873 0.0
0.4 5.769327 3661.440888066605 -0.11659111933394972 3.3645911193339497 2.1755813135985207 0.0 6.167795559666975 -0.4696401665124889 0.0 0.0 0.444511822386679 0.0
0.4 5.797516 3657.3612043166772 -0.1423879568332275 3.3887491611499048 2.115307699283577 0.0 6.179193978416614 -0.4344123787068106 0.0 0.0 0.4449638795683323 0.0
0.4 5.823296 3653.0924917418088 -0.16653754129095655 3.410583787161861 2.0630636550308 0.0 6.189768770645479 -0.4029289438442991 0.0 0.0 0.44539075082581914 0.0
0.4 5.846997 3649.9087562450695 -0.18745621877465155 3.4304562187746517 2.0169963186957665 0.0 6.1991824875098605 -0.3743795424664739 0.0 0.0 0.4456545621877465 0.0
0.4 5.868886 3646.097991689751 -0.20751004155124647 3.448510041551246 1.9759799168975072 0.0 6.207804016620499 -0.3483663434903048 0.0 0.0 0.4459902008310249 0.0
0.4 5.889182 3643.613267225167 -0.22493366387416613 3.4642402974867497 1.938439305864251 0.0 6.215773465549666 -0.3245008804923924 0.0 0.0 0.4462386732774833 0.0
0.4 5.908067 3640.4051360027033 -0.24197431998648405 3.4799743199864843 1.905456496029735 0.0 6.223189727994594 -0.302595438418652 0.0 0.0 0.4464594863997297 0.0
0.4 5.925695 3637.4435073068894 -0.2567824634655534 3.493504217118998 1.8754350730688931 0.0 6.229391231732777 -0.2823158496868474 0.0 0.0 0.4467278246346555 0.0
0.4 5.942195 3636.0 -0.27052323366188974 3.5063709102957006 1.8479535326762204 0.0 6.2357616168309455 -0.26351316988321105 0.0 0.0 0.4469152323366189 0.0
0.4 5.95768 3635.567034960422 -0.2828966853562002 3.5183296503957777 1.8223406992084439 0.0 6.241731860158311 -0.2460116754617419 0.0 0.0 0.4470432965039578 0.0
0.4 5.972245 3635.0 -0.29418240642149257 3.5293137849127696 1.798503808665738 0.0 6.246656892456385 -0.22970011466950574 0.0 0.0 0.4472131378491277 0.0
0.4 5.985973 3635.0 -0.3045502204801573 3.540040176384126 1.7768995590396854 0.0 6.252020088192063 -0.2143317001469861 0.0 0.0 0.4473510044096031 0.0
0.4 5.998937 3634.1891935877616 -0.31510806412238596 3.550108064122386 1.7565946781674666 0.0 6.257054032061193 -0.19989195215233124 0.0 0.0 0.4474810806412239 0.0
0.4 6.011202 3634.0 -0.3242531214528946 3.5592531214528944 1.738493757094211 0.0 6.261223609534619 -0.1863397275822926 0.0 0.0 0.447661180476731 0.0
0.4 6.022824 3633.0 -0.3334486342760456 3.568203770848441 1.720592458303118 0.0 6.265224317138023 -0.17354537104181753 0.0 0.0 0.4477489726855209 0.0
0.4 6.033854 3632.8669021433734 -0.3423309785662679 3.576330978566268 1.7046042385807179 0.0 6.269532391426507 -0.16138986914987571 0.0 0.0 0.4479133097856627 0.0
0.4 6.044336 3632.025447539536 -0.35074552460464004 3.58474552460464 1.6894580557116479 0.0 6.2728982098418555 -0.14994608653768954 0.0 0.0 0.4479974552460464 0.0
0.4 6.05431 3631.727991060739 -0.3577200893926094 3.5917200893926093 1.6751038390933028 0.0 6.276360044696305 -0.13910067842605117 0.0 0.0 0.4481272008939261 0.0
0.4 6.063814 3631.0 -0.3653048877567268 3.5992439102053817 1.6614512020378918 0.0 6.280121955102691 -0.128779254895717 0.0 0.0 0.4482 0.0
0.4 6.072875 3630.7489483292325 -0.3725105167076751 3.605510516707675 1.648481069926185 0.0 6.28300420668307 -0.11888569727756187 0.0 0.0 0.4482502103341535 0.0
0.4 6.081531 3630.061909675371 -0.37938090324628954 3.6123809032462897 1.6361143741566788 0.0 6.285752361298515 -0.10954197158504621 0.0 0.0 0.44838761806492583 0.0
0.4 6.089803 3629.4075597026726 -0.38533196267594494 3.6183319626759447 1.6249285149454373 0.0 6.288962201486636 -0.10064281195634989 0.0 0.0 0.44845924402973275 0.0
0.4 6.097715 3628.56470959596 -0.391176452020202 3.624176452020202 1.6140823863636364 0.0 6.291870580808081 -0.09214002525252526 0.0 0.0 0.44854352904040407 0.0
0.4 6.105296 3627.6849767844496 -0.3971502321555049 3.629835208939954 1.6036446053356417 0.0 6.294260092862202 -0.08404718659006842 0.0 0.0 0.448631502321555 0.0
0.4 6.112558 3627.113480758637 -0.40286519241363034 3.6349786731722675 1.5939291728968286 0.0 6.296546076965452 -0.07633199024159909 0.0 0.0 0.4486886519241363 0.0
0.4 6.119523 3627.0 -0.40833516483516463 3.6403351648351645 1.5841967032967035 0.0 6.299601098901099 -0.06890417582417604 0.0 0.0 0.4487867032967033 0.0
0.4 6.126209 3626.542863853441 -0.41357136146559165 3.6451142253190323 1.575228685508494 0.0 6.301828544586237 -0.0617829484067953 0.0 0.0 0.4488457136146559 0.0
0.4 6.132634 3626.039849682925 -0.4186015031707514 3.649641352853676 1.5666774446097227 0.0 6.303840601268301 -0.05494195568777809 0.0 0.0 0.4488960150317075 0.0
0.4 6.138808 3625.1151202749143 -0.4234243986254296 3.6535395189003435 1.5589209621993128 0.0 6.305769759450172 -0.04847130584192433 0.0 0.0 0.4489884879725086 0.0
0.4 6.144749 3624.594546162836 -0.42805453837164004 3.65805453837164 1.551107284768212 0.0 6.307621815348656 -0.04222637319828592 0.0 0.0 0.4490405453837164 0.0
0.4 6.150465 3624.149201402415 -0.432507985975847 3.662507985975847 1.54353642384106 0.0 6.309403194390338 -0.03621421893260652 0.0 0.0 0.4490850798597585 0.0
0.4 6.15597 3623.721316565751 -0.4367868343424933 3.666508150908244 1.5365410650520106 0.0 6.311393417171247 -0.03043777363763401 0.0 0.0 0.44912786834342494 0.0
0.4 6.161278 3623.309268747089 -0.4409073125291105 3.6702165812761995 1.529948299953423 0.0 6.313453656264556 -0.024875128085700873 0.0 0.0 0.4491690731252911 0.0
0.4 6.166395 3622.8245043370507 -0.4448774783147455 3.6738774783147456 1.523596034696407 0.0 6.315350991325898 -0.019506629491946127 0.0 0.0 0.4492175495662949 0.0
0.4 6.171331 3622.059944237918 -0.448700278810409 3.6777002788104087 1.5174795539033454 0.0 6.3168801115241635 -0.014307620817843775 0.0 0.0 0.44929400557620813 0.0
0.4 6.176097 3621.6616442590016 -0.45238355740998315 3.6810452016689847 1.5115863081440268 0.0 6.318353422963994 -0.009366033070622566 0.0 0.0 0.44933383557409984 0.0
0.4 6.180699 3621.306057796322 -0.4559394220367792 3.684245479833101 1.505896924741153 0.0 6.319775768814711 -0.004601174470715905 0.0 0.0 0.4493693942203678 0.0
0.4 6.185145 3620.9252581291416 -0.4593737093542921 3.6873737093542918 1.5004020650331324 0.0 6.321224225612575 7.705347514027532e-07 0.0 0.0 0.4494074741870859 0.0
0.4 6.189445 3620.262598243181 -0.46268700878409613 3.690687008784096 1.4951007859454464 0.0 6.323212205270457 0.004440591770688753 0.0 0.0 0.4494737401756819 0.0
0.4 6.193603 3619.6227227304175 -0.46588638634791324 3.693697747713122 1.489981781843339 0.0 6.324754554539165 0.008746621569682833 0.0 0.0 0.44951886386347917 0.0
0.4 6.197628 3619.0039203628257 -0.4689803981858713 3.6964823583672843 1.485031362902606 0.0 6.325992159274349 0.012923537550926269 0.0 0.0 0.44954980398185873 0.0
0.4 6.20152 3618.405565377815 -0.47197217311092365 3.6991749557998315 1.4802445230225223 0.0 6.327188869244369 0.016962433699746975 0.0 0.0 0.4495797217311092 0.0
0.4 6.205294 3618.0 -0.4748706315144088 3.7018706315144088 1.4756069895769461 0.0 6.328348252605764 0.02086664622930777 0.0 0.0 0.44961741263028815 0.0
0.4 6.208946 3618.0 -0.4776695278969957 3.704669527896996 1.471128755364807 0.0 6.329467811158798 0.02461716738197424 0.0 0.0 0.4496733905579399 0.0
0.4 6.212489 3617.7236791803657 -0.48038160409817227 3.707243443688355 1.4667894334429243 0.0 6.330690802049086 0.02825134949155086 0.0 0.0 0.4497276320819634 0.0
0.4 6.215923 3617.198562581237 -0.48300718709381457 3.709606468384433 1.4625885006498969 0.0 6.332003593546907 0.03176963070571152 0.0 0.0 0.4497801437418763 0.0
0.4 6.219254 3616.689196421745 -0.4855540178912764 3.7118986161021486 1.4585135713739579 0.0 6.333277008945638 0.035182383974310394 0.0 0.0 0.44983108035782554 0.0
0.4 6.222488 3616.1946632005506 -0.4880266839972479 3.714124015597523 1.4545573056044034 0.0 6.3345133419986235 0.03849575655631218 0.0 0.0 0.44988053367994496 0.0
0.4 6.225625 3615.715636918383 -0.49042181540808555 3.7164218154080855 1.4510094584286803 0.0 6.335568726163234 0.041733668954996354 0.0 0.0 0.4499 0.0
0.4 6.228672 3615.2508009153316 -0.49274599542334124 3.7187459954233413 1.4477556064073223 0.0 6.336498398169336 0.0448945537757441 0.0 0.0 0.4499 0.0
0.4 6.23163 3614.900106431504 -0.4949989356849626 3.7208990421164665 1.44440170290406 0.0 6.337399574273985 0.04793857381784988 0.0 0.0 0.44991997871369926 0.0
0.4 6.234507 3614.6813896913486 -0.4971861030865133 3.722867492777862 1.4409022350615788 0.0 6.3382744412346055 0.050869378135927804 0.0 0.0 0.4499637220617303 0.0
0.4 6.237302 3614.468906796412 -0.49931093203588217 3.724779838832294 1.4375025087425883 0.0 6.339124372814353 0.05371664892808214 0.0 0.0 0.45000621864071766 0.0
0.4 6.24002 3614.2622776341796 -0.5013772236582029 3.7266395012923828 1.4341964421468754 0.0 6.339950889463282 0.056485479701991866 0.0 0.0 0.4500475444731641 0.0
0.4 6.250178 3612.9823089135857 -0.509088455432071 3.733088455432071 1.4228584713086865 0.0 6.343044227716035 0.06681853027897519 0.0 0.0 0.4501017691086414 0.0
0.4 6.259319 3611.60013608528 -0.5159993195735991 3.739999319573599 1.4118010886822414 0.0 6.346499659786799 0.07607908822862287 0.0 0.0 0.45023998639147195 0.0
0.4 6.269532 3610.058362237973 -0.5237081888101343 3.746766551048107 1.400408535665812 0.0 6.3498832755240535 0.0865031367817826 0.0 0.0 0.4503 0.0
0.4 6.280296 3609.2199503871307 -0.5318004961286925 3.7548004961286927 1.3882992558069611 0.0 6.353120198451477 0.097352664812448 0.0 0.0 0.45045600992257384 0.0
0.4 6.289723 3608.0253373313344 -0.5388733133433287 3.760898650674663 1.3781773613193398 0.0 6.356923988005997 0.1069277061469269 0.0 0.0 0.4505 0.0
0.4 6.299337 3606.58840233149 -0.54605798834255 3.76805798834255 1.367413017486175 0.0 6.35982319533702 0.11655770437901695 0.0 0.0 0.450641159766851 0.0
0.4 6.309952 3605.0046206588163 -0.5539768967059175 3.774981517364734 1.3560323446117155 0.0 6.3629907586823675 0.1272685795200478 0.0 0.0 0.4507 0.0
0.4 6.319012 3603.6580961581335 -0.5607095192093334 3.7817095192093335 1.3459357211859997 0.0 6.3663547596046675 0.1363578509326002 0.0 0.0 0.4508341903841867 0.0
0.4 6.329247 3602.1394487255484 -0.5683027563722584 3.788442205097807 1.3349761410788383 0.0 6.369721102548904 0.1466517486662714 0.0 0.0 0.4509 0.0
0.4 6.339183 3600.670951536643 -0.5763097665484637 3.7949807180851067 1.324696660756501 0.0 6.372658096926714 0.15657107712765997 0.0 0.0 0.45103290484633574 0.0
0.4 6.349149 3599.200559976422 -0.5839972001178896 3.8019972001178894 1.3144039198349544 0.0 6.375598880047156 0.16653619216032992 0.0 0.0 0.4511 0.0
0.4 6.359221 3598.359814801205 -0.5914018519879471 3.8087616667891524 1.304037407216874 0.0 6.379200925993974 0.1766065187036081 0.0 0.0 0.4511640185198795 0.0
0.4 6.368995 3597.2848555930213 -0.5985757220348923 3.8155757220348923 1.2939939891511507 0.0 6.382430288813957 0.18636298196745352 0.0 0.0 0.45127151444069785 0.0
0.4 6.380304 3595.6300007313685 -0.6068499963431581 3.8231649967088424 1.2824100051195786 0.0 6.385739998537263 0.19761599502669505 0.0 0.0 0.4513684999634316 0.0
0.4 6.391022 3595.0 -0.6146781961471107 3.830678196147111 1.272386164623467 0.0 6.389806917688266 0.2082623467600706 0.0 0.0 0.4514935639229422 0.0
0.4 6.399075 3593.891671520093 -0.6205416423995341 3.8359874781595806 1.264241700640652 0.0 6.392216656959814 0.21623663366336643 0.0 0.0 0.4515554164239953 0.0
0.4 6.411288 3592.115356675868 -0.6294232166206597 3.84442321662066 1.2518074967310764 0.0 6.395769286648264 0.2283155746040971 0.0 0.0 0.4516 0.0
0.4 6.419516 3590.92151183839 -0.6353924408080511 3.8493924408080513 1.2444898269495337 0.0 6.39915697632322 0.2364337194989495 0.0 0.0 0.4517039244080805 0.0
0.4 6.431994 3589.1145463760768 -0.6444272681196151 3.8584272681196152 1.2327445514445003 0.0 6.402770907247846 0.24872108464267656 0.0 0.0 0.45179427268119615 0.0
0.4 6.440402 3587.899271231691 -0.6505540082257016 3.863503643841547 1.224345263005989 0.0 6.405251821920774 0.2569849556245038 0.0 0.0 0.45180503643841546 0.0
0.4 6.453155 3586.0588787069773 -0.6606761671116241 3.872705606465113 1.2123827115953534 0.0 6.409852803232557 0.26949962479255335 0.0 0.0 0.45189705606465114 0.0
0.4 6.461752 3584.8204704020714 -0.6668976479896421 3.877897647989642 1.2039228224124294 0.0 6.412359059195857 0.27792977774580974 0.0 0.0 0.4520089764798964 0.0
0.4 6.470425 3583.5728260087753 -0.6731358699561242 3.884135869956124 1.196436956052651 0.0 6.41485434798245 0.28647614183989006 0.0 0.0 0.4520713586995612 0.0
0.4 6.479174 3582.3150862068965 -0.6794245689655177 3.889739655172414 1.1882056034482753 0.0 6.417369827586207 0.295057413793104 0.0 0.0 0.4521 0.0
0.4 6.492443 3580.410561813877 -0.6897419100236778 3.8981524718375544 1.1764633708832604 0.0 6.4219735954653085 0.3080081796656381 0.0 0.0 0.45217947190930613 0.0
0.4 6.501384 3579.1285652859397 -0.6963571735703022 3.904357173570302 1.1678999570015767 0.0 6.424742869428121 0.31672575605561115 0.0 0.0 0.45228714347140603 0.0
0.4 6.510406 3577.8362907842015 -0.7028185460789925 3.9107366914710933 1.160017744705209 0.0 6.427409273039496 0.3255132226674299 0.0 0.0 0.45231637092157984 0.0
