M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.1 6.081531 2941.0 -1.182 3.448 0.988 0.0 5.92 -0.0564 0.0 0.0 0.4453 0.0
0.1 6.089803 2942.0 -1.183 3.449 0.987 0.0 5.921 -0.0541 0.0 0.0 0.4454 0.0
0.1 6.097715 2943.0 -1.185 3.451 0.985 0.0 5.922 -0.0518 0.0 0.0 0.4455 0.0
0.1 6.105296 2943.0 -1.186 3.453 0.983 0.0 5.923 -0.0495 0.0 0.0 0.4455 0.0
0.1 6.112558 2944.0 -1.187 3.454 0.981 0.0 5.923 -0.0472 0.0 0.0 0.4456 0.0
0.1 6.119523 2945.0 -1.188 3.456 0.979 0.0 5.924 -0.045 0.0 0.0 0.4456 0.0
0.1 6.126209 2946.0 -1.189 3.457 0.977 0.0 5.925 -0.0427 0.0 0.0 0.4457 0.0
0.1 6.132634 2947.0 -1.191 3.459 0.975 0.0 5.925 -0.0404 0.0 0.0 0.4457 0.0
0.1 6.138808 2947.0 -1.192 3.461 0.974 0.0 5.926 -0.0382 0.0 0.0 0.4458 0.0
0.1 6.144749 2948.0 -1.193 3.462 0.972 0.0 5.927 -0.036 0.0 0.0 0.4458 0.0
0.1 6.150465 2949.0 -1.194 3.464 0.97 0.0 5.927 -0.0338 0.0 0.0 0.4459 0.0
0.1 6.15597 2950.0 -1.195 3.466 0.968 0.0 5.928 -0.0316 0.0 0.0 0.4459 0.0
0.1 6.161278 2950.0 -1.196 3.467 0.967 0.0 5.929 -0.0294 0.0 0.0 0.446 0.0
0.1 6.166395 2951.0 -1.197 3.469 0.965 0.0 5.929 -0.0272 0.0 0.0 0.4461 0.0
0.1 6.171331 2952.0 -1.198 3.47 0.963 0.0 5.93 -0.025 0.0 0.0 0.4461 0.0
0.1 6.176097 2953.0 -1.2 3.472 0.961 0.0 5.931 -0.0228 0.0 0.0 0.4461 0.0
0.1 6.180699 2954.0 -1.201 3.473 0.96 0.0 5.931 -0.0207 0.0 0.0 0.4462 0.0
0.1 6.185145 2954.0 -1.202 3.475 0.958 0.0 5.932 -0.0186 0.0 0.0 0.4463 0.0
0.1 6.189445 2955.0 -1.203 3.476 0.956 0.0 5.933 -0.0164 0.0 0.0 0.4463 0.0
0.1 6.193603 2956.0 -1.204 3.478 0.955 0.0 5.933 -0.0143 0.0 0.0 0.4464 0.0
0.1 6.197628 2957.0 -1.205 3.479 0.953 0.0 5.934 -0.0122 0.0 0.0 0.4464 0.0
0.1 6.20152 2957.0 -1.206 3.481 0.951 0.0 5.935 -0.0101 0.0 0.0 0.4465 0.0
0.1 6.205294 2958.0 -1.207 3.482 0.95 0.0 5.935 -0.008 0.0 0.0 0.4465 0.0
0.1 6.208946 2959.0 -1.208 3.484 0.948 0.0 5.936 -0.006 0.0 0.0 0.4466 0.0
0.1 6.212489 2960.0 -1.209 3.485 0.946 0.0 5.936 -0.0039 0.0 0.0 0.4466 0.0
0.1 6.215923 2961.0 -1.21 3.487 0.945 0.0 5.937 -0.0019 0.0 0.0 0.4466 0.0
0.1 6.219254 2961.0 -1.211 3.488 0.943 0.0 5.938 0.0001 0.0 0.0 0.4467 0.0
0.1 6.222488 2962.0 -1.212 3.49 0.942 0.0 5.938 0.0022 0.0 0.0 0.4467 0.0
0.1 6.225625 2963.0 -1.213 3.491 0.94 0.0 5.939 0.0042 0.0 0.0 0.4468 0.0
0.1 6.228672 2964.0 -1.214 3.493 0.938 0.0 5.94 0.0061 0.0 0.0 0.4468 0.0
0.1 6.23163 2965.0 -1.215 3.494 0.937 0.0 5.94 0.0081 0.0 0.0 0.4469 0.0
0.1 6.234507 2965.0 -1.216 3.496 0.935 0.0 5.941 0.0101 0.0 0.0 0.4469 0.0
0.1 6.237302 2966.0 -1.217 3.497 0.934 0.0 5.941 0.012 0.0 0.0 0.447 0.0
0.1 6.24002 2967.0 -1.218 3.498 0.932 0.0 5.942 0.014 0.0 0.0 0.447 0.0
0.1 6.250178 2968.0 -1.222 3.504 0.927 0.0 5.944 0.0216 0.0 0.0 0.4472 0.0
0.1 6.259319 2969.0 -1.227 3.509 0.921 0.0 5.947 0.0289 0.0 0.0 0.4474 0.0
0.1 6.269532 2969.0 -1.233 3.515 0.914 0.0 5.949 0.0377 0.0 0.0 0.4476 0.0
0.1 6.280296 2970.0 -1.24 3.523 0.907 0.0 5.953 0.0478 0.0 0.0 0.4478 0.0
0.1 6.289723 2971.0 -1.247 3.529 0.9 0.0 5.956 0.0574 0.0 0.0 0.448 0.0
0.1 6.299337 2971.0 -1.254 3.537 0.892 0.0 5.959 0.068 0.0 0.0 0.4483 0.0
0.1 6.309952 2972.0 -1.262 3.546 0.882 0.0 5.963 0.0806 0.0 0.0 0.4486 0.0
0.1 6.319012 2973.0 -1.27 3.554 0.874 0.0 5.967 0.0923 0.0 0.0 0.4488 0.0
0.1 6.329247 2974.0 -1.28 3.565 0.864 0.0 5.971 0.1066 0.0 0.0 0.4491 0.0
0.1 6.339183 2976.0 -1.29 3.575 0.853 0.0 5.976 0.1213 0.0 0.0 0.4495 0.0
0.1 6.349149 2977.0 -1.3 3.586 0.843 0.0 5.981 0.137 0.0 0.0 0.4498 0.0
0.1 6.359221 2978.0 -1.311 3.598 0.831 0.0 5.986 0.1535 0.0 0.0 0.4501 0.0
0.1 6.368995 2980.0 -1.322 3.61 0.82 0.0 5.991 0.17 0.0 0.0 0.4505 0.0
0.1 6.380304 2982.0 -1.334 3.623 0.807 0.0 5.997 0.1892 0.0 0.0 0.4509 0.0
0.1 6.391022 2983.0 -1.346 3.636 0.796 0.0 6.003 0.2072 0.0 0.0 0.4513 0.0
0.1 6.399075 2985.0 -1.355 3.646 0.787 0.0 6.007 0.2206 0.0 0.0 0.4515 0.0
0.1 6.411288 2987.0 -1.368 3.66 0.774 0.0 6.013 0.2407 0.0 0.0 0.452 0.0
0.1 6.419516 2988.0 -1.376 3.669 0.766 0.0 6.018 0.2541 0.0 0.0 0.4522 0.0
0.1 6.431994 2990.0 -1.389 3.683 0.754 0.0 6.024 0.2742 0.0 0.0 0.4526 0.0
0.1 6.440402 2991.0 -1.398 3.693 0.745 0.0 6.028 0.2876 0.0 0.0 0.4529 0.0
0.1 6.453155 2994.0 -1.411 3.707 0.733 0.0 6.035 0.3078 0.0 0.0 0.4533 0.0
0.1 6.461752 2995.0 -1.419 3.716 0.725 0.0 6.039 0.3212 0.0 0.0 0.4536 0.0
0.1 6.470425 2996.0 -1.428 3.726 0.718 0.0 6.043 0.3346 0.0 0.0 0.4538 0.0
0.1 6.479174 2998.0 -1.437 3.735 0.71 0.0 6.047 0.348 0.0 0.0 0.4541 0.0
0.1 6.492443 3000.0 -1.45 3.749 0.699 0.0 6.054 0.3682 0.0 0.0 0.4545 0.0
0.1 6.501384 3001.0 -1.458 3.759 0.691 0.0 6.058 0.3816 0.0 0.0 0.4547 0.0
0.1 6.510406 3002.0 -1.467 3.768 0.684 0.0 6.062 0.3951 0.0 0.0 0.4549 0.0
0.1 6.519509 3003.0 -1.476 3.777 0.676 0.0 6.066 0.4086 0.0 0.0 0.4552 0.0
0.1 6.533317 3004.0 -1.489 3.791 0.665 0.0 6.073 0.4288 0.0 0.0 0.4555 0.0
0.1 6.542625 3005.0 -1.498 3.801 0.658 0.0 6.077 0.4423 0.0 0.0 0.4557 0.0
0.1 6.552014 3006.0 -1.507 3.81 0.651 0.0 6.082 0.4559 0.0 0.0 0.456 0.0
0.1 6.561484 3007.0 -1.515 3.819 0.644 0.0 6.086 0.4694 0.0 0.0 0.4562 0.0
0.1 6.571034 3009.0 -1.524 3.829 0.637 0.0 6.09 0.4829 0.0 0.0 0.4564 0.0
0.1 6.580662 3010.0 -1.533 3.838 0.631 0.0 6.094 0.4965 0.0 0.0 0.4566 0.0
0.1 6.590365 3011.0 -1.541 3.847 0.624 0.0 6.099 0.51 0.0 0.0 0.4568 0.0
0.1 6.600142 3012.0 -1.55 3.857 0.617 0.0 6.103 0.5236 0.0 0.0 0.457 0.0
0.1 6.609986 3013.0 -1.559 3.866 0.611 0.0 6.107 0.5371 0.0 0.0 0.4572 0.0
0.1 6.619897 3015.0 -1.567 3.875 0.604 0.0 6.112 0.5507 0.0 0.0 0.4573 0.0
0.1 6.629869 3016.0 -1.576 3.885 0.598 0.0 6.116 0.5643 0.0 0.0 0.4575 0.0
0.1 6.6399 3017.0 -1.584 3.894 0.591 0.0 6.12 0.5778 0.0 0.0 0.4577 0.0
0.1 6.649986 3019.0 -1.593 3.903 0.585 0.0 6.124 0.5914 0.0 0.0 0.4579 0.0
0.1 6.66012 3020.0 -1.601 3.913 0.579 0.0 6.129 0.6049 0.0 0.0 0.4581 0.0
0.1 6.670305 3022.0 -1.61 3.922 0.573 0.0 6.133 0.6184 0.0 0.0 0.4582 0.0
0.1 6.680532 3023.0 -1.618 3.931 0.566 0.0 6.137 0.632 0.0 0.0 0.4584 0.0
0.1 6.690803 3025.0 -1.626 3.941 0.56 0.0 6.141 0.6454 0.0 0.0 0.4586 0.0
0.1 6.701112 3027.0 -1.635 3.95 0.554 0.0 6.146 0.6589 0.0 0.0 0.4588 0.0
0.1 6.71146 3029.0 -1.643 3.959 0.549 0.0 6.15 0.6723 0.0 0.0 0.459 0.0
0.1 6.721848 3031.0 -1.651 3.968 0.543 0.0 6.154 0.6858 0.0 0.0 0.4591 0.0
0.1 6.732271 3033.0 -1.659 3.978 0.537 0.0 6.158 0.6992 0.0 0.0 0.4593 0.0
0.1 6.742732 3035.0 -1.667 3.987 0.531 0.0 6.162 0.7126 0.0 0.0 0.4595 0.0
0.1 6.753231 3037.0 -1.675 3.996 0.526 0.0 6.167 0.726 0.0 0.0 0.4596 0.0
0.1 6.76377 3038.0 -1.683 4.005 0.52 0.0 6.171 0.7394 0.0 0.0 0.4598 0.0
0.1 6.76906 3038.0 -1.688 4.01 0.517 0.0 6.173 0.7461 0.0 0.0 0.4599 0.0
0.1 6.779694 3039.0 -1.697 4.019 0.512 0.0 6.177 0.7595 0.0 0.0 0.4601 0.0
0.1 6.790398 3039.0 -1.706 4.028 0.507 0.0 6.181 0.7729 0.0 0.0 0.4602 0.0
0.1 6.801174 3039.0 -1.715 4.037 0.501 0.0 6.186 0.7863 0.0 0.0 0.4604 0.0
0.1 6.812024 3040.0 -1.724 4.047 0.496 0.0 6.19 0.7998 0.0 0.0 0.4605 0.0
0.1 6.82295 3040.0 -1.733 4.056 0.491 0.0 6.194 0.8132 0.0 0.0 0.4607 0.0
0.1 6.833946 3041.0 -1.742 4.065 0.486 0.0 6.198 0.8267 0.0 0.0 0.4608 0.0
0.1 6.839472 3041.0 -1.746 4.07 0.483 0.0 6.2 0.8335 0.0 0.0 0.4609 0.0
0.1 6.850583 3041.0 -1.755 4.079 0.478 0.0 6.204 0.8471 0.0 0.0 0.461 0.0
0.1 6.861762 3042.0 -1.764 4.088 0.473 0.0 6.209 0.8606 0.0 0.0 0.4612 0.0
0.1 6.873014 3043.0 -1.773 4.097 0.468 0.0 6.213 0.8743 0.0 0.0 0.4613 0.0
0.1 6.884334 3043.0 -1.782 4.107 0.463 0.0 6.217 0.8879 0.0 0.0 0.4614 0.0
0.1 6.89002 3044.0 -1.786 4.111 0.46 0.0 6.219 0.8947 0.0 0.0 0.4615 0.0
0.1 6.901441 3044.0 -1.795 4.12 0.456 0.0 6.223 0.9084 0.0 0.0 0.4616 0.0
0.1 6.912923 3045.0 -1.804 4.13 0.451 0.0 6.228 0.9222 0.0 0.0 0.4617 0.0
0.1 6.924468 3046.0 -1.813 4.139 0.446 0.0 6.232 0.9359 0.0 0.0 0.4618 0.0
0.1 6.930261 3046.0 -1.817 4.144 0.444 0.0 6.234 0.9428 0.0 0.0 0.4619 0.0
0.1 6.941885 3047.0 -1.826 4.153 0.439 0.0 6.238 0.9565 0.0 0.0 0.462 0.0
0.1 6.953562 3048.0 -1.835 4.162 0.434 0.0 6.242 0.9703 0.0 0.0 0.4621 0.0
0.1 6.959417 3048.0 -1.839 4.167 0.432 0.0 6.244 0.9772 0.0 0.0 0.4621 0.0
0.1 6.971157 3049.0 -1.848 4.176 0.427 0.0 6.249 0.9911 0.0 0.0 0.4622 0.0
0.1 6.982933 3049.0 -1.857 4.185 0.423 0.0 6.253 1.0049 0.0 0.0 0.4623 0.0
0.1 6.994744 3050.0 -1.866 4.195 0.418 0.0 6.257 1.0187 0.0 0.0 0.4624 0.0
0.1 7.000664 3050.0 -1.871 4.199 0.416 0.0 6.259 1.0256 0.0 0.0 0.4625 0.0
0.1 7.012521 3051.0 -1.88 4.209 0.412 0.0 6.263 1.0394 0.0 0.0 0.4626 0.0
0.1 7.024408 3051.0 -1.889 4.218 0.407 0.0 6.268 1.0532 0.0 0.0 0.4626 0.0
0.1 7.030365 3052.0 -1.893 4.223 0.405 0.0 6.27 1.0602 0.0 0.0 0.4627 0.0
0.1 7.0423 3052.0 -1.902 4.232 0.401 0.0 6.274 1.074 0.0 0.0 0.4628 0.0
0.1 7.054257 3053.0 -1.911 4.241 0.397 0.0 6.278 1.0878 0.0 0.0 0.4628 0.0
0.1 7.060244 3053.0 -1.915 4.246 0.394 0.0 6.28 1.0947 0.0 0.0 0.4629 0.0
0.1 7.072239 3053.0 -1.924 4.255 0.39 0.0 6.285 1.1084 0.0 0.0 0.463 0.0
0.1 7.084254 3054.0 -1.933 4.264 0.386 0.0 6.289 1.1222 0.0 0.0 0.4631 0.0
0.1 7.090269 3054.0 -1.938 4.269 0.384 0.0 6.291 1.1291 0.0 0.0 0.4631 0.0
0.1 7.102324 3054.0 -1.947 4.278 0.38 0.0 6.295 1.1429 0.0 0.0 0.4632 0.0
0.1 7.114401 3055.0 -1.956 4.287 0.376 0.0 6.299 1.1567 0.0 0.0 0.4632 0.0
0.1 7.120449 3055.0 -1.96 4.292 0.374 0.0 6.301 1.1636 0.0 0.0 0.4633 0.0
0.1 7.132567 3055.0 -1.97 4.301 0.37 0.0 6.305 1.1774 0.0 0.0 0.4633 0.0
0.1 7.144711 3055.0 -1.979 4.31 0.366 0.0 6.31 1.1912 0.0 0.0 0.4634 0.0
0.1 7.150796 3055.0 -1.983 4.315 0.364 0.0 6.312 1.1981 0.0 0.0 0.4634 0.0
0.1 7.162985 3056.0 -1.992 4.324 0.36 0.0 6.316 1.2118 0.0 0.0 0.4635 0.0
0.1 7.169089 3056.0 -1.997 4.328 0.359 0.0 6.318 1.2187 0.0 0.0 0.4635 0.0
0.1 7.181315 3056.0 -2.006 4.338 0.355 0.0 6.322 1.2325 0.0 0.0 0.4636 0.0
0.1 7.193567 3056.0 -2.015 4.347 0.351 0.0 6.326 1.2462 0.0 0.0 0.4636 0.0
0.1 7.199706 3056.0 -2.019 4.351 0.349 0.0 6.328 1.2531 0.0 0.0 0.4637 0.0
0.1 7.212006 3057.0 -2.028 4.36 0.346 0.0 6.333 1.2668 0.0 0.0 0.4637 0.0
0.1 7.224347 3057.0 -2.037 4.37 0.342 0.0 6.337 1.2806 0.0 0.0 0.4637 0.0
0.1 7.230531 3057.0 -2.042 4.374 0.34 0.0 6.339 1.2875 0.0 0.0 0.4637 0.0
0.1 7.242929 3057.0 -2.051 4.383 0.337 0.0 6.343 1.3013 0.0 0.0 0.4638 0.0
0.1 7.249142 3057.0 -2.055 4.388 0.335 0.0 6.345 1.3082 0.0 0.0 0.4638 0.0
0.1 7.261598 3058.0 -2.064 4.397 0.331 0.0 6.349 1.322 0.0 0.0 0.4638 0.0
0.1 7.274086 3058.0 -2.073 4.406 0.328 0.0 6.353 1.3358 0.0 0.0 0.4639 0.0
0.1 7.280342 3058.0 -2.078 4.411 0.326 0.0 6.355 1.3427 0.0 0.0 0.4639 0.0
0.1 7.292874 3058.0 -2.087 4.42 0.323 0.0 6.359 1.3565 0.0 0.0 0.4639 0.0
0.1 7.299152 3059.0 -2.091 4.425 0.321 0.0 6.362 1.3634 0.0 0.0 0.4639 0.0
0.1 7.311731 3059.0 -2.1 4.434 0.318 0.0 6.366 1.3772 0.0 0.0 0.4639 0.0
0.1 7.324338 3059.0 -2.109 4.443 0.314 0.0 6.37 1.391 0.0 0.0 0.4639 0.0
0.1 7.330655 3059.0 -2.114 4.448 0.313 0.0 6.372 1.3979 0.0 0.0 0.464 0.0
0.1 7.34331 3060.0 -2.123 4.457 0.309 -0.0004 6.376 1.4117 0.0 0.0 0.464 0.0
0.1 7.349649 3060.0 -2.127 4.461 0.308 -0.0004 6.378 1.4185 0.0 0.0 0.464 0.0
0.1 7.362351 3060.0 -2.136 4.471 0.304 -0.0004 6.382 1.4323 0.0 0.0 0.464 0.0
0.1 7.375074 3061.0 -2.145 4.48 0.301 -0.0004 6.386 1.4461 0.0 0.0 0.464 0.0
0.1 7.381444 3061.0 -2.15 4.484 0.3 -0.0004 6.388 1.453 0.0 0.0 0.464 0.0
0.1 7.394196 3061.0 -2.159 4.493 0.297 -0.0009 6.392 1.4667 0.0 0.0 0.464 0.0
0.1 7.400581 3061.0 -2.163 4.498 0.295 -0.0009 6.394 1.4736 0.0 0.0 0.464 0.0
0.1 7.413365 3061.0 -2.173 4.507 0.292 -0.0013 6.398 1.4873 0.0 0.0 0.464 0.0
0.1 7.419769 3060.0 -2.177 4.512 0.29 -0.0013 6.4 1.4942 0.0 0.0 0.4641 0.0
0.1 7.432604 3059.0 -2.187 4.521 0.287 -0.0017 6.404 1.5079 0.0 0.0 0.4641 0.0
0.1 7.439037 3059.0 -2.192 4.526 0.286 -0.0017 6.406 1.5148 0.0 0.0 0.4641 0.0
0.1 7.451926 3058.0 -2.201 4.535 0.283 -0.0026 6.41 1.5284 0.0 0.0 0.4641 0.0
0.1 7.464849 3057.0 -2.211 4.544 0.28 -0.0031 6.414 1.5421 0.0 0.0 0.4641 0.0
0.1 7.471325 3057.0 -2.216 4.548 0.278 -0.0035 6.416 1.5489 0.0 0.0 0.4641 0.0
0.1 7.484301 3056.0 -2.226 4.558 0.275 -0.0048 6.42 1.5625 0.0 0.0 0.4641 0.0
0.1 7.490802 3055.0 -2.23 4.562 0.274 -0.0052 6.422 1.5693 0.0 0.0 0.4641 0.0
0.1 7.503829 3055.0 -2.24 4.571 0.271 -0.007 6.426 1.5829 0.0 0.0 0.4641 0.0
0.1 7.510355 3054.0 -2.245 4.576 0.27 -0.0079 6.427 1.5897 0.0 0.0 0.4641 0.0
0.1 7.523432 3053.0 -2.255 4.585 0.267 -0.0101 6.431 1.6033 0.0 0.0 0.4642 0.0
0.1 7.529983 3053.0 -2.26 4.589 0.265 -0.011 6.433 1.6101 0.0 0.0 0.4642 0.0
0.1 7.543113 3051.0 -2.269 4.599 0.263 -0.0141 6.437 1.6236 0.0 0.0 0.4642 0.0
0.1 7.54969 3051.0 -2.274 4.603 0.261 -0.0159 6.439 1.6304 0.0 0.0 0.4642 0.0
0.1 7.562868 3050.0 -2.284 4.612 0.259 -0.0205 6.443 1.644 0.0 0.0 0.4642 0.0
0.1 7.574057 3049.0 -2.292 4.62 0.256 -0.025 6.446 1.6554 0.0 0.0 0.4642 0.0
0.1 7.583352 3048.0 -2.299 4.626 0.254 -0.0297 6.449 1.665 0.0 0.0 0.4642 0.0
0.1 7.591318 3047.0 -2.305 4.632 0.253 -0.0339 6.451 1.6731 0.0 0.0 0.4642 0.0
0.1 7.601487 3046.0 -2.312 4.639 0.251 -0.0405 6.454 1.6835 0.0 0.0 0.4642 0.0
0.1 7.610113 3046.0 -2.319 4.645 0.249 -0.0477 6.456 1.6923 0.0 0.0 0.4642 0.0
0.1 7.619907 3045.0 -2.326 4.651 0.247 -0.0565 6.459 1.7022 0.0 0.0 0.4643 0.0
0.1 7.630201 3044.0 -2.334 4.658 0.245 -0.0675 6.462 1.7127 0.0 0.0 0.4643 0.0
0.1 7.640556 3043.0 -2.341 4.666 0.243 -0.0814 6.465 1.7232 0.0 0.0 0.4643 0.0
0.1 7.64936 3042.0 -2.348 4.672 0.242 -0.0947 6.467 1.7321 0.0 0.0 0.4643 0.0
0.1 7.659376 3041.0 -2.355 4.678 0.24 -0.1129 6.47 1.7422 0.0 0.0 0.4643 0.0
0.1 7.669919 3040.0 -2.363 4.686 0.238 -0.1355 6.473 1.7528 0.0 0.0 0.4643 0.0
0.1 7.679717 3039.0 -2.37 4.692 0.236 -0.1605 6.475 1.7627 0.0 0.0 0.4644 0.0
0.1 7.689565 3038.0 -2.377 4.699 0.234 -0.1904 6.478 1.7725 0.0 0.0 0.4644 0.0
0.1 7.69925 3037.0 -2.385 4.705 0.232 -0.2248 6.48 1.7822 0.0 0.0 0.4644 0.0
0.1 7.709159 3035.0 -2.392 4.712 0.231 -0.266 6.483 1.7921 0.0 0.0 0.4644 0.0
0.1 7.719013 3034.0 -2.399 4.719 0.229 -0.3143 6.486 1.802 0.0 0.0 0.4644 0.0
0.1 7.729013 3033.0 -2.406 4.725 0.227 -0.3716 6.488 1.8119 0.0 0.0 0.4644 0.0
0.1 7.739224 3032.0 -2.414 4.732 0.225 -0.4413 6.491 1.8221 0.0 0.0 0.4645 0.0
0.1 7.749093 3031.0 -2.421 4.739 0.224 -0.52 6.494 1.8319 0.0 0.0 0.4645 0.0
0.1 7.759024 3030.0 -2.428 4.745 0.222 -0.6126 6.496 1.8417 0.0 0.0 0.4645 0.0
0.1 7.769006 3029.0 -2.436 4.752 0.22 -0.7235 6.499 1.8516 0.0 0.0 0.4645 0.0
0.1 7.779002 3028.0 -2.443 4.759 0.218 -0.8508 6.501 1.8614 0.0 0.0 0.4645 0.0
0.1 7.78911 3026.0 -2.45 4.765 0.217 -1.0048 6.504 1.8714 0.0 0.0 0.4645 0.0
0.1 7.798976 3025.0 -2.458 4.772 0.215 -1.1791 6.506 1.8811 0.0 0.0 0.4646 0.0
0.1 7.809045 3024.0 -2.465 4.779 0.214 -1.3872 6.509 1.891 0.0 0.0 0.4646 0.0
0.1 7.819059 3022.0 -2.472 4.785 0.212 -1.6289 6.511 1.9008 0.0 0.0 0.4646 0.0
0.1 7.829017 3021.0 -2.48 4.792 0.21 -1.9101 6.514 1.9106 0.0 0.0 0.4646 0.0
0.1 7.839033 3020.0 -2.487 4.798 0.209 -2.2396 6.516 1.9204 0.0 0.0 0.4646 0.0
0.1 7.84897 3018.0 -2.494 4.805 0.207 -2.6216 6.519 1.9301 0.0 0.0 0.4647 0.0
0.1 7.858986 3017.0 -2.502 4.811 0.206 -3.068 6.521 1.9398 0.0 0.0 0.4647 0.0
0.1 7.869011 3016.0 -2.509 4.818 0.204 -3.5884 6.524 1.9496 0.0 0.0 0.4647 0.0
0.1 7.879364 3014.0 -2.517 4.825 0.203 -4.163 6.526 1.9596 0.0 0.0 0.4647 0.0
0.1 7.890986 3012.0 -2.525 4.832 0.201 -4.4789 6.529 1.9709 0.0 0.0 0.4647 0.0
0.1 7.901732 3011.0 -2.533 4.839 0.199 -4.6655 6.532 1.9812 0.0 0.0 0.4647 0.0
0.1 7.912677 3009.0 -2.541 4.846 0.198 -4.8153 6.534 1.9917 0.0 0.0 0.4648 0.0
0.1 7.919654 3008.0 -2.546 4.851 0.197 -4.8996 6.536 1.9984 0.0 0.0 0.4648 0.0
0.1 7.933642 3006.0 -2.557 4.86 0.195 -5.0731 6.539 2.0118 0.0 0.0 0.4648 0.0
0.1 7.940643 3004.0 -2.562 4.864 0.194 -5.1618 6.541 2.0184 0.0 0.0 0.4648 0.0
0.1 7.954667 3002.0 -2.572 4.873 0.192 -5.3363 6.544 2.0318 0.0 0.0 0.4648 0.0
0.1 7.961691 3001.0 -2.577 4.877 0.191 -5.4271 6.545 2.0385 0.0 0.0 0.4648 0.0
0.1 7.975766 2998.0 -2.588 4.886 0.189 -5.618 6.549 2.0518 0.0 0.0 0.4649 0.0
0.1 7.982818 2997.0 -2.593 4.891 0.188 -5.7167 6.55 2.0585 0.0 0.0 0.4649 0.0
0.1 7.98988 2996.0 -2.598 4.895 0.187 -5.8182 6.552 2.0652 0.0 0.0 0.4649 0.0
0.1 8.004033 2993.0 -2.608 4.904 0.185 -6.0269 6.555 2.0785 0.0 0.0 0.4649 0.0
0.1 8.01113 2992.0 -2.614 4.909 0.184 -6.1361 6.557 2.0852 0.0 0.0 0.4649 0.0
0.1 8.025363 2989.0 -2.624 4.918 0.182 -6.3615 6.56 2.0986 0.0 0.0 0.465 0.0
0.1 8.032498 2988.0 -2.629 4.922 0.181 -6.4789 6.561 2.1053 0.0 0.0 0.465 0.0
0.1 8.039644 2986.0 -2.635 4.926 0.18 -6.5969 6.563 2.112 0.0 0.0 0.465 0.0
0.1 8.053988 2984.0 -2.645 4.935 0.178 -6.8447 6.566 2.1254 0.0 0.0 0.465 0.0
0.1 8.061181 2982.0 -2.65 4.94 0.177 -6.9706 6.568 2.132 0.0 0.0 0.465 0.0
0.1 8.075616 2979.0 -2.661 4.949 0.176 -7.2343 6.571 2.1454 0.0 0.0 0.465 0.0
0.1 8.082861 2978.0 -2.666 4.953 0.175 -7.3696 6.572 2.1521 0.0 0.0 0.4651 0.0
0.1 8.090124 2976.0 -2.672 4.958 0.174 -7.5072 6.574 2.1589 0.0 0.0 0.4651 0.0
