M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.8 5.703957 4220.7087089324295 0.348087089324294 3.4476216196081353 2.7959699769053117 0.0 6.351165164270282 -0.5012927959472545 0.0 0.0 0.4474291291067571 0.0
0.8 5.738317 4217.315236686391 0.32257618343195227 3.472423816568048 2.718728550295857 0.0 6.363369526627219 -0.4655066568047332 0.0 0.0 0.4477 0.0
0.8 5.769327 4214.746400235087 0.2997320011754337 3.4942679988245664 2.650822803408758 0.0 6.3735071995298265 -0.4334248016456072 0.0 0.0 0.4479626799882457 0.0
0.8 5.797516 4212.0 0.27909051094890536 3.5139094890510947 2.5906534306569347 0.0 6.383763795620438 -0.40442671532846747 0.0 0.0 0.4481381897810219 0.0
0.8 5.823296 4209.862414644777 0.25931207322388494 3.531687926776115 2.538073805026878 0.0 6.392275170710446 -0.3780369025134389 0.0 0.0 0.4484 0.0
0.8 5.846997 4207.42501447597 0.24212507237984943 3.54787492762015 2.4899502026635787 0.0 6.4001499710480605 -0.3539176027793862 0.0 0.0 0.448557498552403 0.0
0.8 5.868886 4205.262801096206 0.22631400548103273 3.563685994518967 2.4466792153468915 0.0 6.407474397807587 -0.33166588778306644 0.0 0.0 0.4487 0.0
0.8 5.889182 4203.341144335825 0.21170572167912607 3.577294278320874 2.407776020701553 0.0 6.41431771132835 -0.3110880103507765 0.0 0.0 0.4488658855664175 0.0
0.8 5.908067 4201.631375358166 0.19778825214899706 3.5904744985673354 2.37220787965616 0.0 6.420737249283667 -0.2919827650429798 0.0 0.0 0.449 0.0
0.8 5.925695 4199.5549364194885 0.18454936419488469 3.6024506358051154 2.3394283469067 0.0 6.426225317902558 -0.27418009715673625 0.0 0.0 0.4491 0.0
0.8 5.942195 4197.877758792539 0.17277758792538792 3.6141001708671507 2.3089439698134697 0.0 6.4316112060373065 -0.25747639897479696 0.0 0.0 0.44921222412074613 0.0
0.8 5.95768 4196.551449687322 0.161757248436612 3.6242427515633877 2.2811688459351913 0.0 6.436897100625355 -0.24191529277998905 0.0 0.0 0.4493 0.0
0.8 5.972245 4194.483536758445 0.15141768379222267 3.633824084587 2.2550442094805567 0.0 6.4417911581038885 -0.22723311098495622 0.0 0.0 0.4493758231620778 0.0
0.8 5.985973 4193.53806962921 0.14122841777526132 3.643309651853949 2.2314568355505227 0.0 6.44592386074158 -0.21352029436739256 0.0 0.0 0.4495 0.0
