M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.9 5.703957 4314.660480023852 0.4286048002385213 3.457395199761479 2.933135360763268 0.0 6.380697599880739 -0.5128127683363151 0.0 0.0 0.4477339519976148 0.0
0.9 5.738317 4313.0 0.4030831606984312 3.481916839301569 2.8514661142349795 0.0 6.392566735720627 -0.47693808819177225 0.0 0.0 0.448 0.0
0.9 5.769327 4310.322008971248 0.38022008971247895 3.503779910287521 2.780660269137437 0.0 6.403389955143761 -0.4448081255974705 0.0 0.0 0.4482677991028752 0.0
0.9 5.797516 4308.511621108025 0.3595581055401257 3.523441894459874 2.717674316620377 0.0 6.41297675778395 -0.41578134775617603 0.0 0.0 0.4484488378891975 0.0
0.9 5.823296 4305.875990404885 0.3407599040488476 3.5412400959511525 2.6622797121465425 0.0 6.421620047975576 -0.38936386566838654 0.0 0.0 0.44861240095951155 0.0
0.9 5.846997 4304.310089881125 0.32355044940562466 3.5577596404755005 2.612341258335749 0.0 6.42937982023775 -0.3651706291678745 0.0 0.0 0.4487689910118875 0.0
0.9 5.868886 4302.14331118174 0.30771655590869695 3.573283444091303 2.5670063565443515 0.0 6.436713377636521 -0.34291750939034965 0.0 0.0 0.4489 0.0
0.9 5.889182 4300.217021889401 0.29230213133640565 3.5869148905529955 2.526038306451613 0.0 6.443565956221198 -0.3223408554147467 0.0 0.0 0.4490782978110599 0.0
0.9 5.908067 4298.502511841539 0.2785125592076936 3.599989952633845 2.488035165781542 0.0 6.449994976316923 -0.303217582890771 0.0 0.0 0.4492 0.0
0.9 5.925695 4296.975529479107 0.26587764739553527 3.612122352604465 2.4536818832283918 0.0 6.456048941041787 -0.2854287063537494 0.0 0.0 0.44930244705208927 0.0
0.9 5.942195 4295.616553692473 0.2540827684623618 3.6237255083838744 2.421823474848377 0.0 6.460958615768819 -0.26879670353193014 0.0 0.0 0.4494191723153764 0.0
0.9 5.95768 4294.0 0.2430383300085495 3.6339616699914505 2.3922996580222287 0.0 6.46618466799658 -0.2532536620119693 0.0 0.0 0.4495 0.0
0.9 5.972245 4292.335135135135 0.23267567567567557 3.6443243243243244 2.3653567567567566 0.0 6.4711621621621624 -0.2385794594594593 0.0 0.0 0.4495832432432432 0.0
0.9 5.985973 4291.385706182643 0.22292853091321577 3.6530714690867843 2.340014180374361 0.0 6.475535734543392 -0.22483851389676637 0.0 0.0 0.44973071469086784 0.0
0.9 5.998937 4290.0 0.21373937677053867 3.662260623229461 2.3165745042492927 0.0 6.479904249291785 -0.21178991501416491 0.0 0.0 0.4498 0.0
0.9 6.011202 4288.906342703772 0.20406342703771738 3.6708429156660545 2.2946585675942934 0.0 6.484374629184913 -0.1995700663935587 0.0 0.0 0.4498093657296228 0.0
0.9 6.022824 4288.085464048594 0.19585464048594461 3.6782308235626497 2.2741366012148614 0.0 6.487658143805622 -0.18791358949004133 0.0 0.0 0.44989145359514054 0.0
