M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.075 5.703957 2836.320395371263 -1.2656407907425264 3.3428009884281584 0.9651990115718417 0.0 5.818320395371263 -0.14035871504339437 0.0 0.0 0.44183203953712635 0.0
0.075 5.738317 2842.5565712928887 -1.2811131425857771 3.3623914282322214 0.9436085717677787 0.0 5.825556571292888 -0.11369114329811231 0.0 0.0 0.44255565712928885 0.0
0.075 5.769327 2848.849271986022 -1.2946985439720438 3.3796985439720437 0.9253768200349451 0.0 5.8328492719860225 -0.08998986604542862 0.0 0.0 0.44328492719860224 0.0
0.075 5.797516 2855.29521038496 -1.3064428155774395 3.394738025962399 0.9092619740376009 0.0 5.83929521038496 -0.06915532676812912 0.0 0.0 0.44382952103849593 0.0
0.075 5.823296 2860.9804220143574 -1.3159706330215357 3.407960844028714 0.8960391559712857 0.0 5.844980422014357 -0.0509626495540571 0.0 0.0 0.44439804220143575 0.0
0.075 5.846997 2865.9691123653156 -1.3244536685479733 3.419938224730631 0.8835772190867113 0.0 5.849969112365316 -0.03504729604925613 0.0 0.0 0.44479691123653153 0.0
0.075 5.868886 2871.3401519579193 -1.331010227936879 3.4296803039158386 0.8736496201052018 0.0 5.853670075978959 -0.021278521332554146 0.0 0.0 0.4452340151957919 0.0
0.075 5.889182 2875.729843122948 -1.3373064574972637 3.4383064574972635 0.8651169281284204 0.0 5.857153228748632 -0.009324990879241324 0.0 0.0 0.4455153228748632 0.0
0.075 5.908067 2879.718771157752 -1.3424791807718348 3.4459583615436693 0.8578020480704132 0.0 5.860479180771835 0.0008615013540959746 0.0 0.0 0.44584791807718344 0.0
0.075 5.925695 2883.485306753738 -1.3462279601306069 3.4527132668843445 0.8510293864925244 0.0 5.863485306753738 0.009733124248152838 0.0 0.0 0.4460742653376869 0.0
0.075 5.942195 2886.3632493792124 -1.3503632493792126 3.457726498758425 0.846273501241575 0.0 5.865363249379213 0.017289960979070672 0.0 0.0 0.44623632493792126 0.0
0.075 5.95768 2889.128302227031 -1.353128302227031 3.462692453340546 0.8413075466594536 0.0 5.867564151113515 0.023895095122171132 0.0 0.0 0.44645641511135153 0.0
0.075 5.972245 2891.784358668745 -1.355784358668745 3.4666765380031173 0.8373234619968827 0.0 5.869784358668745 0.02955793527092692 0.0 0.0 0.44658921793343725 0.0
0.075 5.985973 2894.3470588235296 -1.358173529411765 3.4705205882352943 0.8336529411764705 0.0 5.871173529411765 0.03452470588235316 0.0 0.0 0.4467173529411765 0.0
0.075 5.998937 2896.4105608649484 -1.3598211217298966 3.4738211217298964 0.830768317405155 0.0 5.872410560864949 0.038854850854329465 0.0 0.0 0.4468410560864948 0.0
0.075 6.011202 2898.2102574179603 -1.36160512870898 3.4762102574179603 0.8277897425820396 0.0 5.87360512870898 0.04267589899783843 0.0 0.0 0.44696051287089805 0.0
0.075 6.022824 2899.7603760376037 -1.3627603760376037 3.4785207520752075 0.8254792479247924 0.0 5.874760376037604 0.04602905290529049 0.0 0.0 0.44707603760376036 0.0
0.075 6.033854 2900.878778625954 -1.3647575572519084 3.4807575572519083 0.8232424427480917 0.0 5.875878778625954 0.04907270229007624 0.0 0.0 0.4471878778625954 0.0
0.075 6.044336 2901.807281258146 -1.3658072812581459 3.4826145625162916 0.8221927187418542 0.0 5.876807281258146 0.051660387522808236 0.0 0.0 0.4472 0.0
0.075 6.05431 2903.1564037572684 -1.3665782018786343 3.4847346056359028 0.8202653943640972 0.0 5.8775782018786344 0.05399242582376625 0.0 0.0 0.4472578201878634 0.0
0.075 6.063814 2904.2469817621372 -1.3674939635242744 3.4864939635242744 0.8185060364757256 0.0 5.878 0.05611503981505268 0.0 0.0 0.44732469817621373 0.0
0.075 6.072875 2904.8288594913947 -1.3686577189827895 3.4876577189827898 0.8173422810172104 0.0 5.878 0.058035236321602825 0.0 0.0 0.4473828859491395 0.0
0.075 6.081531 2905.333277703605 -1.3696665554072096 3.4889998331108143 0.8163334445927903 0.0 5.87866655540721 0.05976647196261679 0.0 0.0 0.4474333277703605 0.0
