M_Ms log_t_yr Teff L_Ls g R_Rs Log_Li_Li0 logTc logROc Mrad Rrad k2conv k2rad
0.2 5.703957 3220.0 -0.5400627871362941 3.264062787136294 1.7278116385911177 0.0 5.981 -0.45927442572741184 0.0 0.0 0.4400062787136294 0.0
0.2 5.738317 3220.0 -0.5456461187214613 3.269646118721461 1.7162564687975645 0.0 5.983548706240487 -0.4512051750380517 0.0 0.0 0.4402 0.0
0.2 5.769327 3221.0 -0.5510799376530839 3.275079937653084 1.7045334372448602 0.0 5.986386625102056 -0.4427960810509909 0.0 0.0 0.4403693312551028 0.0
0.2 5.797516 3221.5009344130995 -0.5570018688261992 3.2815028032392983 1.6924953279345023 0.0 5.989500934413099 -0.4338964492302217 0.0 0.0 0.44055009344130996 0.0
0.2 5.823296 3222.0 -0.5629718855047366 3.2879718855047364 1.6790702862381581 0.0 5.991985942752368 -0.4244534175410002 0.0 0.0 0.44069859427523683 0.0
0.2 5.846997 3222.7030750307504 -0.5701092250922508 3.2954061500615004 1.6654846248462485 0.0 5.99570307503075 -0.4143986223862239 0.0 0.0 0.4409 0.0
0.2 5.868886 3223.0 -0.5773519676705474 3.3031359568940633 1.6515120754353891 0.0 5.999567978447032 -0.4037448571153662 0.0 0.0 0.44107839892235157 0.0
0.2 5.889182 3223.961041902605 -0.5848831257078142 3.3108441676104188 1.6362727066817666 0.0 6.00292208380521 -0.3923986862967158 0.0 0.0 0.4412961041902605 0.0
0.2 5.908067 3224.0 -0.5931913846153846 3.3191913846153844 1.6198193846153848 0.0 6.006595692307692 -0.38013421538461545 0.0 0.0 0.4414797846153846 0.0
0.2 5.925695 3224.4786778208527 -0.6023933891042644 3.3288720669251175 1.6032132217914712 0.0 6.011436033462559 -0.3670663129973474 0.0 0.0 0.4417478677820853 0.0
0.2 5.942195 3225.0 -0.6116342313787637 3.338634231378764 1.5850039091389332 0.0 6.015817115689382 -0.3531303645007925 0.0 0.0 0.44202723718964604 0.0
0.2 5.95768 3225.0 -0.6222208555666094 3.3492208555666094 1.5661135027584334 0.0 6.020332820837479 -0.33824632359591206 0.0 0.0 0.44225552138916524 0.0
0.2 5.972245 3226.0 -0.633129704443972 3.360129704443972 1.5462730172230492 0.0 6.0257986391664895 -0.32249827769508826 0.0 0.0 0.4425532426110993 0.0
0.2 5.985973 3226.0 -0.644511505853856 3.371511505853856 1.52566592652402 0.0 6.030755752926928 -0.30602605974969643 0.0 0.0 0.4428377876463464 0.0
0.2 5.998937 3226.0 -0.656919694840393 3.383919694840393 1.505128488255371 0.0 6.036959847420197 -0.28900680586227734 0.0 0.0 0.44309839389680783 0.0
0.2 6.011202 3226.0 -0.6689301678854671 3.395930167885467 1.4837187145947062 0.0 6.041965083942734 -0.27153985992378216 0.0 0.0 0.44343860335770935 0.0
0.2 6.022824 3226.0 -0.6810322330848901 3.40803223308489 1.4634018004065432 0.0 6.047832833220405 -0.25424490368792946 0.0 0.0 0.44370996999322426 0.0
0.2 6.033854 3225.5368094992255 -0.6930950955085182 3.4196319050077437 1.443662570986061 0.0 6.053315952503872 -0.23735214248838424 0.0 0.0 0.4439926381001549 0.0
0.2 6.044336 3225.0 -0.7047299349240783 3.430729934924078 1.4249276030368758 0.0 6.058387472885033 -0.22118259219088893 0.0 0.0 0.444243248373102 0.0
